Year,Round,Race,Circuit,Date,Driver,Constructor,Grid,Position,Status,Q1,Q2,Q3,Weather,Temp,Precip,Winner,ConstructorWinRate_AllTime,ConstructorWinRate_Recent,Q1_secs,Q2_secs,Q3_secs,BestQualiTime,DriverRecentTop3Rate
2008,18,Brazilian Grand Prix,Autódromo José Carlos Pace,02-11-2008,Sebastian Vettel,Toro Rosso,7,4,Finished,01:12.4,01:11.8,01:13.1,"Rain, Partially cloudy",21.2,10.1,0,0.001865672,,72.39,71.845,73.082,71.845,0.2
2009,1,Australian Grand Prix,Albert Park Grand Prix Circuit,29-03-2009,Sebastian Vettel,Red Bull,3,13,Collision,01:25.9,01:25.1,01:26.8,Clear,16.7,0,0,0.154822335,0.280373832,85.938,85.121,86.83,85.121,0.2
2009,2,Malaysian Grand Prix,Sepang International Circuit,05-04-2009,Sebastian Vettel,Red Bull,13,15,Spun off,01:34.9,01:34.3,01:35.5,"Rain, Partially cloudy",26.2,0.198,0,0.154822335,0.280373832,94.935,94.276,95.518,94.276,0
2009,3,Chinese Grand Prix,Shanghai International Circuit,19-04-2009,Sebastian Vettel,Red Bull,1,1,Finished,01:36.6,01:35.1,01:36.2,"Rain, Partially cloudy",18.7,9.4,1,0.154822335,0.280373832,96.565,95.13,96.184,95.13,0
2009,4,Bahrain Grand Prix,Bahrain International Circuit,26-04-2009,Sebastian Vettel,Red Bull,3,2,Finished,01:32.7,01:32.5,01:34.0,Clear,32,,0,0.154822335,0.280373832,92.68,92.474,94.015,92.474,0.2
2009,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,10-05-2009,Sebastian Vettel,Red Bull,2,4,Finished,01:20.7,01:20.2,01:20.7,"Rain, Partially cloudy",17.7,0.218,0,0.154822335,0.280373832,80.715,80.22,80.66,80.22,0.4
2009,6,Monaco Grand Prix,Circuit de Monaco,24-05-2009,Sebastian Vettel,Red Bull,4,18,Accident,01:15.9,01:14.9,01:15.3,Partially cloudy,21.3,0,0,0.154822335,0.280373832,75.915,74.879,75.271,74.879,0.4
2009,7,Turkish Grand Prix,Istanbul Park,07-06-2009,Sebastian Vettel,Red Bull,1,3,Finished,01:27.3,01:27.0,01:28.3,Partially cloudy,24.9,0,0,0.154822335,0.280373832,87.33,87.016,88.316,87.016,0.4
2009,8,British Grand Prix,Silverstone Circuit,21-06-2009,Sebastian Vettel,Red Bull,1,1,Finished,01:18.7,01:18.1,01:19.5,"Rain, Partially cloudy",14.1,0.148,1,0.154822335,0.280373832,78.685,78.119,79.509,78.119,0.6
2009,9,German Grand Prix,Nürburgring,12-07-2009,Sebastian Vettel,Red Bull,4,2,Finished,01:31.4,01:39.5,01:32.5,"Rain, Partially cloudy",15.1,1.719,0,0.154822335,0.280373832,91.43,99.504,92.48,91.43,0.6
2009,10,Hungarian Grand Prix,Hungaroring,26-07-2009,Sebastian Vettel,Red Bull,2,17,Suspension,01:21.2,01:20.6,01:21.6,Clear,19.7,0,0,0.154822335,0.280373832,81.178,80.604,81.607,80.604,0.6
2009,11,European Grand Prix,Valencia Street Circuit,23-08-2009,Sebastian Vettel,Red Bull,4,20,Engine,01:39.3,01:38.3,01:39.8,Clear,27,0,0,0.154822335,0.280373832,99.295,98.273,99.789,98.273,0.6
2009,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,30-08-2009,Sebastian Vettel,Red Bull,8,3,Finished,01:45.4,01:44.6,01:46.8,Partially cloudy,11.8,0,0,0.154822335,0.280373832,105.372,104.592,106.761,104.592,0.6
2009,13,Italian Grand Prix,Autodromo Nazionale di Monza,13-09-2009,Sebastian Vettel,Red Bull,9,8,Finished,01:23.6,01:23.5,01:25.2,"Rain, Partially cloudy",20.6,0.369,0,0.154822335,0.280373832,83.558,83.545,85.18,83.545,0.6
2009,14,Singapore Grand Prix,Marina Bay Street Circuit,27-09-2009,Sebastian Vettel,Red Bull,2,4,Finished,01:47.5,01:46.4,01:48.2,Partially cloudy,29.8,0,0,0.154822335,0.280373832,107.541,106.362,108.204,106.362,0.4
2009,15,Japanese Grand Prix,Suzuka Circuit,04-10-2009,Sebastian Vettel,Red Bull,1,1,Finished,01:30.9,01:30.3,01:32.2,Partially cloudy,20.5,0,1,0.154822335,0.280373832,90.883,90.341,92.16,90.341,0.2
2009,16,Brazilian Grand Prix,Autódromo José Carlos Pace,18-10-2009,Sebastian Vettel,Red Bull,15,4,Finished,01:25.0,99:99.999,99:99.999,"Rain, Overcast",20.5,11,0,0.154822335,0.280373832,85.009,6039.999,6039.999,85.009,0.4
2009,17,Abu Dhabi Grand Prix,Yas Marina Circuit,01-11-2009,Sebastian Vettel,Red Bull,2,1,Finished,01:40.7,01:40.0,01:41.6,Clear,27.9,,1,0.154822335,0.280373832,100.666,99.984,101.615,99.984,0.4
2010,1,Bahrain Grand Prix,Bahrain International Circuit,14-03-2010,Sebastian Vettel,Red Bull,1,4,Finished,01:55.0,01:53.9,01:54.1,Clear,26.6,0,0,0.154822335,0.280373832,115.029,113.883,114.101,113.883,0.4
2010,2,Australian Grand Prix,Albert Park Grand Prix Circuit,28-03-2010,Sebastian Vettel,Red Bull,1,17,Wheel,01:24.8,01:24.1,01:23.9,"Rain, Partially cloudy",21.2,0.589,0,0.154822335,0.280373832,84.774,84.096,83.919,83.919,0.4
2010,3,Malaysian Grand Prix,Sepang International Circuit,04-04-2010,Sebastian Vettel,Red Bull,3,1,Finished,01:47.6,01:46.8,01:50.8,Partially cloudy,28.2,0,1,0.154822335,0.280373832,107.632,106.828,110.789,106.828,0.4
2010,4,Chinese Grand Prix,Shanghai International Circuit,18-04-2010,Sebastian Vettel,Red Bull,1,6,Finished,01:36.3,01:35.3,01:34.6,"Rain, Partially cloudy",16.8,1,0,0.154822335,0.280373832,96.317,95.28,94.558,94.558,0.4
2010,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,09-05-2010,Sebastian Vettel,Red Bull,2,3,Finished,01:21.7,01:20.8,01:20.1,"Rain, Partially cloudy",15.2,1.129,0,0.154822335,0.280373832,81.68,80.772,80.101,80.101,0.4
2010,6,Monaco Grand Prix,Circuit de Monaco,16-05-2010,Sebastian Vettel,Red Bull,3,2,Finished,01:15.1,01:14.6,01:14.2,Partially cloudy,17,0,0,0.154822335,0.280373832,75.11,74.568,74.227,74.227,0.4
2010,7,Turkish Grand Prix,Istanbul Park,30-05-2010,Sebastian Vettel,Red Bull,3,22,Collision,01:27.1,01:26.7,01:26.8,Partially cloudy,22.8,0,0,0.154822335,0.280373832,87.067,86.729,86.76,86.729,0.6
2010,8,Canadian Grand Prix,Circuit Gilles Villeneuve,13-06-2010,Sebastian Vettel,Red Bull,2,4,Finished,01:16.1,01:15.6,01:15.4,Partially cloudy,20.5,0,0,0.154822335,0.280373832,76.129,75.556,75.42,75.42,0.6
2010,9,European Grand Prix,Valencia Street Circuit,27-06-2010,Sebastian Vettel,Red Bull,1,1,Finished,01:38.3,01:38.0,01:37.6,Clear,23.9,0,1,0.154822335,0.280373832,98.324,98.015,97.587,97.587,0.4
2010,10,British Grand Prix,Silverstone Circuit,11-07-2010,Sebastian Vettel,Red Bull,1,7,Finished,01:30.8,01:30.5,01:29.6,"Rain, Partially cloudy",19.3,0.026,0,0.154822335,0.280373832,90.841,90.48,89.615,89.615,0.6
2010,11,German Grand Prix,Hockenheimring,25-07-2010,Sebastian Vettel,Red Bull,1,3,Finished,01:15.2,01:14.2,01:13.8,Partially cloudy,14.4,0,0,0.154822335,0.280373832,75.152,74.249,73.791,73.791,0.4
2010,12,Hungarian Grand Prix,Hungaroring,01-08-2010,Sebastian Vettel,Red Bull,1,3,Finished,01:20.4,01:19.6,01:18.8,Clear,23.3,0,0,0.154822335,0.280373832,80.417,79.573,78.773,78.773,0.4
2010,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,29-08-2010,Sebastian Vettel,Red Bull,4,15,+1 Lap,01:58.5,01:47.2,01:46.1,"Rain, Partially cloudy",10.5,2.881,0,0.154822335,0.280373832,118.487,107.245,106.127,106.127,0.6
2010,14,Italian Grand Prix,Autodromo Nazionale di Monza,12-09-2010,Sebastian Vettel,Red Bull,6,4,Finished,01:23.2,01:22.7,01:22.7,Partially cloudy,19.1,0,0,0.154822335,0.280373832,83.235,82.701,82.675,82.675,0.6
2010,15,Singapore Grand Prix,Marina Bay Street Circuit,26-09-2010,Sebastian Vettel,Red Bull,2,2,Finished,01:47.0,01:45.6,01:45.5,Partially cloudy,28.7,0,0,0.154822335,0.280373832,106.96,105.561,105.457,105.457,0.4
2010,16,Japanese Grand Prix,Suzuka Circuit,10-10-2010,Sebastian Vettel,Red Bull,1,1,Finished,01:32.0,01:31.2,01:30.8,"Rain, Partially cloudy",21.6,3.205,1,0.154822335,0.280373832,92.035,91.184,90.785,90.785,0.6
2010,17,Korean Grand Prix,Korean International Circuit,24-10-2010,Sebastian Vettel,Red Bull,1,17,Engine,01:37.1,01:36.1,01:35.6,"Rain, Overcast",17.4,16.346,0,0.154822335,0.280373832,97.123,96.074,95.585,95.585,0.6
2010,18,Brazilian Grand Prix,Autódromo José Carlos Pace,07-11-2010,Sebastian Vettel,Red Bull,2,1,Finished,01:19.2,01:18.7,01:15.5,Partially cloudy,19.3,0,1,0.154822335,0.280373832,79.16,78.691,75.519,75.519,0.4
2010,19,Abu Dhabi Grand Prix,Yas Marina Circuit,14-11-2010,Sebastian Vettel,Red Bull,1,1,Finished,01:40.3,01:39.9,01:39.4,Clear,26.3,0,1,0.154822335,0.280373832,100.318,99.874,99.394,99.394,0.6
2011,1,Australian Grand Prix,Albert Park Grand Prix Circuit,27-03-2011,Sebastian Vettel,Red Bull,1,1,Finished,01:25.3,01:24.1,01:23.5,"Rain, Partially cloudy",14.9,0.202,1,0.154822335,0.280373832,85.296,84.09,83.529,83.529,0.8
2011,2,Malaysian Grand Prix,Sepang International Circuit,10-04-2011,Sebastian Vettel,Red Bull,1,1,Finished,01:37.5,01:35.9,01:34.9,"Rain, Partially cloudy",26.8,0.469,1,0.154822335,0.280373832,97.468,95.934,94.87,94.87,0.8
2011,3,Chinese Grand Prix,Shanghai International Circuit,17-04-2011,Sebastian Vettel,Red Bull,1,2,Finished,01:35.7,01:34.8,01:33.7,Partially cloudy,14.7,0,0,0.154822335,0.280373832,95.674,94.776,93.706,93.706,0.8
2011,4,Turkish Grand Prix,Istanbul Park,08-05-2011,Sebastian Vettel,Red Bull,1,1,Finished,01:27.0,01:25.6,01:25.0,Partially cloudy,11.2,0,1,0.154822335,0.280373832,87.039,85.61,85.049,85.049,1
2011,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,22-05-2011,Sebastian Vettel,Red Bull,2,1,Finished,01:24.1,01:21.5,01:21.2,Partially cloudy,20.3,0,1,0.154822335,0.280373832,84.142,81.54,81.181,81.181,1
2011,6,Monaco Grand Prix,Circuit de Monaco,29-05-2011,Sebastian Vettel,Red Bull,1,1,Finished,01:15.6,01:14.3,01:13.6,Clear,19.9,0,1,0.154822335,0.280373832,75.606,74.277,73.556,73.556,1
2011,7,Canadian Grand Prix,Circuit Gilles Villeneuve,12-06-2011,Sebastian Vettel,Red Bull,1,2,Finished,01:14.0,01:13.5,01:13.0,"Rain, Overcast",15.4,33.93,0,0.154822335,0.280373832,74.011,73.486,73.014,73.014,1
2011,8,European Grand Prix,Valencia Street Circuit,26-06-2011,Sebastian Vettel,Red Bull,1,1,Finished,01:39.1,01:37.3,01:37.0,Clear,25,0,1,0.154822335,0.280373832,99.116,97.305,96.975,96.975,1
2011,9,British Grand Prix,Silverstone Circuit,10-07-2011,Sebastian Vettel,Red Bull,2,2,Finished,01:33.0,01:32.4,01:30.4,"Rain, Partially cloudy",15.7,0.34,0,0.154822335,0.280373832,92.977,92.379,90.431,90.431,1
2011,10,German Grand Prix,Nürburgring,24-07-2011,Sebastian Vettel,Red Bull,3,4,Finished,01:33.0,01:31.0,01:30.2,"Rain, Partially cloudy",10.5,5.607,0,0.154822335,0.280373832,92.973,91.017,90.216,90.216,1
2011,11,Hungarian Grand Prix,Hungaroring,31-07-2011,Sebastian Vettel,Red Bull,1,2,Finished,01:21.7,01:21.1,01:19.8,"Rain, Partially cloudy",16.3,0.634,0,0.154822335,0.280373832,81.74,81.095,79.815,79.815,0.8
2011,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,28-08-2011,Sebastian Vettel,Red Bull,1,1,Finished,02:03.0,02:03.3,01:48.3,"Rain, Partially cloudy",11.6,0.186,1,0.154822335,0.280373832,123.029,123.317,108.298,108.298,0.8
2011,13,Italian Grand Prix,Autodromo Nazionale di Monza,11-09-2011,Sebastian Vettel,Red Bull,1,1,Finished,01:24.0,01:22.9,01:22.3,Partially cloudy,23.6,0,1,0.154822335,0.280373832,84.002,82.914,82.275,82.275,0.8
2011,14,Singapore Grand Prix,Marina Bay Street Circuit,25-09-2011,Sebastian Vettel,Red Bull,1,1,Finished,01:46.4,01:44.9,01:44.4,Partially cloudy,29.3,0,1,0.154822335,0.280373832,106.397,104.931,104.381,104.381,0.8
2011,15,Japanese Grand Prix,Suzuka Circuit,09-10-2011,Sebastian Vettel,Red Bull,1,3,Finished,01:33.1,01:31.4,01:30.5,Partially cloudy,17.5,0,0,0.154822335,0.280373832,93.051,91.424,90.466,90.466,0.8
2011,16,Korean Grand Prix,Korean International Circuit,16-10-2011,Sebastian Vettel,Red Bull,2,1,Finished,01:39.1,01:37.3,01:36.0,Partially cloudy,17.1,0,1,0.154822335,0.280373832,99.093,97.285,96.042,96.042,1
2011,17,Indian Grand Prix,Buddh International Circuit,30-10-2011,Sebastian Vettel,Red Bull,1,1,Finished,01:26.2,01:24.7,01:24.2,Clear,22.9,0,1,0.154822335,0.280373832,86.218,84.657,84.178,84.178,1
2011,18,Abu Dhabi Grand Prix,Yas Marina Circuit,13-11-2011,Sebastian Vettel,Red Bull,1,24,Puncture,01:40.5,01:38.5,01:38.5,Clear,22.6,0,0,0.154822335,0.280373832,100.478,98.516,98.481,98.481,1
2011,19,Brazilian Grand Prix,Autódromo José Carlos Pace,27-11-2011,Sebastian Vettel,Red Bull,1,2,Finished,01:13.7,01:12.4,01:11.9,"Rain, Partially cloudy",21,0.5,0,0.154822335,0.280373832,73.664,72.446,71.918,71.918,0.8
2012,1,Australian Grand Prix,Albert Park Grand Prix Circuit,18-03-2012,Sebastian Vettel,Red Bull,6,2,Finished,01:26.8,01:26.0,01:25.7,"Rain, Partially cloudy",16.3,0.105,0,0.154822335,0.280373832,86.773,85.982,85.668,85.668,0.8
2012,2,Malaysian Grand Prix,Sepang International Circuit,25-03-2012,Sebastian Vettel,Red Bull,5,11,Finished,01:38.1,01:37.4,01:36.6,"Rain, Partially cloudy",27,2.99,0,0.154822335,0.280373832,98.102,97.419,96.634,96.634,0.8
2012,3,Chinese Grand Prix,Shanghai International Circuit,15-04-2012,Sebastian Vettel,Red Bull,11,5,Finished,01:36.9,01:36.0,99:99.999,Partially cloudy,16.1,0,0,0.154822335,0.280373832,96.911,96.031,6039.999,96.031,0.6
2012,4,Bahrain Grand Prix,Bahrain International Circuit,22-04-2012,Sebastian Vettel,Red Bull,1,1,Finished,01:34.3,01:33.5,01:32.4,Partially cloudy,25.3,0,1,0.154822335,0.280373832,94.308,93.527,92.422,92.422,0.4
2012,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,13-05-2012,Sebastian Vettel,Red Bull,7,6,Finished,01:23.8,01:22.9,99:99.999,"Rain, Partially cloudy",20.2,1.76,0,0.154822335,0.280373832,83.85,82.884,6039.999,82.884,0.6
2012,6,Monaco Grand Prix,Circuit de Monaco,27-05-2012,Sebastian Vettel,Red Bull,9,4,Finished,01:15.8,01:15.2,99:99.999,"Rain, Partially cloudy",18.4,3.225,0,0.154822335,0.280373832,75.757,75.234,6039.999,75.234,0.4
2012,7,Canadian Grand Prix,Circuit Gilles Villeneuve,10-06-2012,Sebastian Vettel,Red Bull,1,4,Finished,01:14.7,01:14.2,01:13.8,Clear,21.1,0,0,0.154822335,0.280373832,74.661,74.187,73.784,73.784,0.2
2012,8,European Grand Prix,Valencia Street Circuit,24-06-2012,Sebastian Vettel,Red Bull,1,21,Gearbox,01:39.6,01:38.5,01:38.1,Partially cloudy,25.3,0,0,0.154822335,0.280373832,99.626,98.53,98.086,98.086,0.2
2012,9,British Grand Prix,Silverstone Circuit,08-07-2012,Sebastian Vettel,Red Bull,4,3,Finished,01:46.3,01:56.9,01:52.2,"Rain, Partially cloudy",15.1,4.421,0,0.154822335,0.280373832,106.279,116.931,112.199,106.279,0.2
2012,10,German Grand Prix,Hockenheimring,22-07-2012,Sebastian Vettel,Red Bull,2,5,Finished,01:16.4,01:38.3,01:41.0,Rain,13.2,0.3,0,0.154822335,0.280373832,76.393,98.309,101.026,76.393,0.2
2012,11,Hungarian Grand Prix,Hungaroring,29-07-2012,Sebastian Vettel,Red Bull,3,4,Finished,01:22.9,01:21.4,01:21.4,"Rain, Partially cloudy",24.8,1.481,0,0.154822335,0.280373832,82.948,81.407,81.416,81.407,0.2
2012,12,Belgian Grand Prix,Circuit de Spa-Francorchamps,02-09-2012,Sebastian Vettel,Red Bull,10,2,Finished,01:49.7,01:48.8,99:99.999,Clear,12.6,0,0,0.154822335,0.280373832,109.722,108.792,6039.999,108.792,0.2
2012,13,Italian Grand Prix,Autodromo Nazionale di Monza,09-09-2012,Sebastian Vettel,Red Bull,5,22,Alternator,01:25.0,01:24.7,01:24.8,Partially cloudy,22.3,0,0,0.154822335,0.280373832,85.011,84.687,84.802,84.687,0.4
2012,14,Singapore Grand Prix,Marina Bay Street Circuit,23-09-2012,Sebastian Vettel,Red Bull,3,1,Finished,01:48.2,01:46.8,01:46.9,Partially cloudy,29.1,0,1,0.154822335,0.280373832,108.24,106.791,106.905,106.791,0.4
2012,15,Japanese Grand Prix,Suzuka Circuit,07-10-2012,Sebastian Vettel,Red Bull,1,1,Finished,01:32.6,01:31.5,01:30.8,Rain,20.6,1.255,1,0.154822335,0.280373832,92.608,91.501,90.839,90.839,0.4
2012,16,Korean Grand Prix,Korean International Circuit,14-10-2012,Sebastian Vettel,Red Bull,2,1,Finished,01:38.2,01:37.8,01:37.3,Partially cloudy,17,0,1,0.154822335,0.280373832,98.208,97.767,97.316,97.316,0.6
2012,17,Indian Grand Prix,Buddh International Circuit,28-10-2012,Sebastian Vettel,Red Bull,1,1,Finished,01:26.4,01:25.4,01:25.3,Clear,21.6,0,1,0.154822335,0.280373832,86.387,85.435,85.283,85.283,0.8
2012,18,Abu Dhabi Grand Prix,Yas Marina Circuit,04-11-2012,Sebastian Vettel,Red Bull,24,3,Finished,01:42.2,01:41.5,01:41.1,Clear,27.5,0,0,0.154822335,0.280373832,102.16,101.511,101.073,101.073,0.8
2012,19,United States Grand Prix,Circuit of the Americas,18-11-2012,Sebastian Vettel,Red Bull,1,2,Finished,01:36.6,01:35.8,01:35.7,Partially cloudy,13.1,0,0,0.154822335,0.280373832,96.558,95.796,95.657,95.657,1
2012,20,Brazilian Grand Prix,Autódromo José Carlos Pace,25-11-2012,Sebastian Vettel,Red Bull,4,6,Finished,01:15.6,01:13.2,01:12.8,Overcast,19.3,0,0,0.154822335,0.280373832,75.644,73.209,72.76,72.76,1
2013,1,Australian Grand Prix,Albert Park Grand Prix Circuit,17-03-2013,Sebastian Vettel,Red Bull,1,3,Finished,01:44.7,01:36.7,01:27.4,"Rain, Partially cloudy",13.6,7.365,0,0.154822335,0.280373832,104.657,96.745,87.407,87.407,0.8
2013,2,Malaysian Grand Prix,Sepang International Circuit,24-03-2013,Sebastian Vettel,Red Bull,1,1,Finished,01:37.9,01:37.2,01:49.7,"Rain, Partially cloudy",28.6,0.149,1,0.154822335,0.280373832,97.899,97.245,109.674,97.245,0.8
2013,3,Chinese Grand Prix,Shanghai International Circuit,14-04-2013,Sebastian Vettel,Red Bull,9,4,Finished,01:36.5,01:35.3,99:99.999,Partially cloudy,19.2,0,0,0.154822335,0.280373832,96.537,95.343,6039.999,95.343,0.8
2013,4,Bahrain Grand Prix,Bahrain International Circuit,21-04-2013,Sebastian Vettel,Red Bull,2,1,Finished,01:33.3,01:32.7,01:32.6,Clear,27.6,0,1,0.154822335,0.280373832,93.327,92.746,92.584,92.584,0.6
2013,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,12-05-2013,Sebastian Vettel,Red Bull,3,4,Finished,01:22.2,01:21.6,01:21.1,"Rain, Partially cloudy",16.2,0.581,0,0.154822335,0.280373832,82.158,81.602,81.054,81.054,0.6
2013,6,Monaco Grand Prix,Circuit de Monaco,26-05-2013,Sebastian Vettel,Red Bull,3,2,Finished,01:24.2,01:16.0,01:14.0,Clear,14.4,0,0,0.154822335,0.280373832,84.243,75.988,73.98,73.98,0.6
2013,7,Canadian Grand Prix,Circuit Gilles Villeneuve,09-06-2013,Sebastian Vettel,Red Bull,1,1,Finished,01:22.3,01:28.2,01:25.4,"Rain, Partially cloudy",18.4,0.027,1,0.154822335,0.280373832,82.318,88.166,85.425,82.318,0.6
2013,8,British Grand Prix,Silverstone Circuit,30-06-2013,Sebastian Vettel,Red Bull,3,21,Gearbox,01:31.6,01:31.0,01:30.2,Partially cloudy,16.9,0,0,0.154822335,0.280373832,91.559,90.99,90.211,90.211,0.6
2013,9,German Grand Prix,Nürburgring,07-07-2013,Sebastian Vettel,Red Bull,2,1,Finished,01:31.3,01:30.0,01:29.5,Clear,20.2,0,1,0.154822335,0.280373832,91.269,89.992,89.501,89.501,0.6
2013,10,Hungarian Grand Prix,Hungaroring,28-07-2013,Sebastian Vettel,Red Bull,2,3,Finished,01:20.6,01:20.0,01:19.4,Partially cloudy,28.8,0,0,0.154822335,0.280373832,80.646,79.992,79.426,79.426,0.6
2013,11,Belgian Grand Prix,Circuit de Spa-Francorchamps,25-08-2013,Sebastian Vettel,Red Bull,2,1,Finished,02:01.9,01:48.6,02:01.2,"Rain, Partially cloudy",13.5,11.854,1,0.154822335,0.280373832,121.863,108.646,121.2,108.646,0.8
2013,12,Italian Grand Prix,Autodromo Nazionale di Monza,08-09-2013,Sebastian Vettel,Red Bull,1,1,Finished,01:24.3,01:24.0,01:23.8,"Rain, Partially cloudy",21.4,5.967,1,0.154822335,0.280373832,84.319,83.977,83.755,83.755,0.8
2013,13,Singapore Grand Prix,Marina Bay Street Circuit,22-09-2013,Sebastian Vettel,Red Bull,1,1,Finished,01:45.4,01:42.9,01:42.8,Partially cloudy,29.7,0,1,0.154822335,0.280373832,105.376,102.905,102.841,102.841,0.8
2013,14,Korean Grand Prix,Korean International Circuit,06-10-2013,Sebastian Vettel,Red Bull,1,1,Finished,01:38.7,01:37.6,01:37.2,"Rain, Partially cloudy",22.3,0.306,1,0.154822335,0.280373832,98.683,97.569,97.202,97.202,1
2013,15,Japanese Grand Prix,Suzuka Circuit,13-10-2013,Sebastian Vettel,Red Bull,2,1,Finished,01:32.4,01:31.3,01:31.1,Clear,19.1,0,1,0.154822335,0.280373832,92.397,91.29,91.089,91.089,1
2013,16,Indian Grand Prix,Buddh International Circuit,27-10-2013,Sebastian Vettel,Red Bull,1,1,Finished,01:25.9,01:24.6,01:24.1,Clear,22.9,0,1,0.154822335,0.280373832,85.943,84.568,84.119,84.119,1
2013,17,Abu Dhabi Grand Prix,Yas Marina Circuit,03-11-2013,Sebastian Vettel,Red Bull,2,1,Finished,01:41.7,01:40.8,01:40.1,Clear,29.4,0,1,0.154822335,0.280373832,101.683,100.781,100.075,100.075,1
2013,18,United States Grand Prix,Circuit of the Americas,17-11-2013,Sebastian Vettel,Red Bull,1,1,Finished,01:38.5,01:37.1,01:36.3,Partially cloudy,24.2,0,1,0.154822335,0.280373832,98.516,97.065,96.338,96.338,1
2013,19,Brazilian Grand Prix,Autódromo José Carlos Pace,24-11-2013,Sebastian Vettel,Red Bull,1,1,Finished,01:25.4,01:26.4,01:26.5,"Rain, Overcast",19.4,9.1,1,0.154822335,0.280373832,85.381,86.42,86.479,85.381,1
2014,1,Australian Grand Prix,Albert Park Grand Prix Circuit,16-03-2014,Sebastian Vettel,Red Bull,12,18,Engine,01:31.9,01:44.7,99:99.999,"Rain, Partially cloudy",15.1,0.543,0,0.154822335,0.280373832,91.931,104.688,6039.999,91.931,1
2014,2,Malaysian Grand Prix,Sepang International Circuit,30-03-2014,Sebastian Vettel,Red Bull,2,3,Finished,01:57.7,01:59.4,01:59.5,"Rain, Partially cloudy",28.1,0.229,0,0.154822335,0.280373832,117.654,119.399,119.486,117.654,0.8
2014,3,Bahrain Grand Prix,Bahrain International Circuit,06-04-2014,Sebastian Vettel,Red Bull,10,6,Finished,01:35.5,01:35.0,99:99.999,Clear,23.1,0,0,0.154822335,0.280373832,95.549,94.985,6039.999,94.985,0.8
2014,4,Chinese Grand Prix,Shanghai International Circuit,20-04-2014,Sebastian Vettel,Red Bull,3,5,Finished,01:55.9,01:54.5,01:55.0,"Rain, Partially cloudy",14.9,0.7,0,0.154822335,0.280373832,115.926,114.499,114.96,114.499,0.6
2014,5,Spanish Grand Prix,Circuit de Barcelona-Catalunya,11-05-2014,Sebastian Vettel,Red Bull,15,4,Finished,01:28.0,01:27.1,99:99.999,"Rain, Partially cloudy",19,0.1,0,0.154822335,0.280373832,87.958,87.052,6039.999,87.052,0.4
2014,6,Monaco Grand Prix,Circuit de Monaco,25-05-2014,Sebastian Vettel,Red Bull,4,20,Turbo,01:18.4,01:17.1,01:16.5,Partially cloudy,17.3,0,0,0.154822335,0.280373832,78.383,77.074,76.547,76.547,0.2
2014,7,Canadian Grand Prix,Circuit Gilles Villeneuve,08-06-2014,Sebastian Vettel,Red Bull,3,3,Finished,01:17.5,01:16.1,01:15.5,Clear,22.2,0,0,0.154822335,0.280373832,77.47,76.109,75.548,75.548,0.2
2014,8,Austrian Grand Prix,Red Bull Ring,22-06-2014,Sebastian Vettel,Red Bull,12,21,Electrical,01:10.6,01:09.8,99:99.999,Partially cloudy,17.9,0,0,0.154822335,0.280373832,70.63,69.801,6039.999,69.801,0.2
2014,9,British Grand Prix,Silverstone Circuit,06-07-2014,Sebastian Vettel,Red Bull,2,5,Finished,01:45.1,01:36.4,01:37.4,"Rain, Partially cloudy",15,0.57,0,0.154822335,0.280373832,105.086,96.41,97.386,96.41,0.2
2014,10,German Grand Prix,Hockenheimring,20-07-2014,Sebastian Vettel,Red Bull,6,4,Finished,01:18.2,01:17.6,01:17.6,Partially cloudy,21.8,0,0,0.154822335,0.280373832,78.194,77.646,77.577,77.577,0.2
2014,11,Hungarian Grand Prix,Hungaroring,27-07-2014,Sebastian Vettel,Red Bull,2,7,Finished,01:25.7,01:23.6,01:23.2,"Rain, Partially cloudy",22.8,3.728,0,0.154822335,0.280373832,85.662,83.606,83.201,83.201,0.2
